pixel_id,row,col,valid,split_label,raw_min,raw_max,scaled_min,scaled_max,brightness_mean_band,spectrum_l2_norm,zero_band_count,nonfinite_band_count,negative_band_count,gt1_band_count,duplicate_group_size_valid,constant_spectrum,purity_max_A_ref,entropy_normalized_A_ref,dominant_reference_material,adjacent_original_band_difference_rms_proxy,spatial_neighbor_rmse_proxy,rmse_reference,rmse_fcls,sam_reference_radians,sam_fcls_radians,fcls_armse_vs_reference,fcls_kkt_max_violation,flag_brightness,flag_reference_rmse,flag_fcls_rmse,A_fcls_tree,A_fcls_water,A_fcls_dirt,A_fcls_road,A_fcls_minus_reference_tree,A_fcls_minus_reference_water,A_fcls_minus_reference_dirt,A_fcls_minus_reference_road
2983,83,29,True,0,0,743,0.0,0.1486,0.028581818181818177,0.6362152465950498,1,0,0,0,1,False,1.0,-0.0,water,0.006309260593030631,0.0066531292663731065,0.005695006006003496,0.005695006006003496,0.12596494097935865,0.12596494097935865,0.0,-0.0,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2984,84,29,True,0,6,752,0.0012,0.1504,0.03322727272727272,0.6685021765110417,0,0,0,0,1,False,1.0,-0.0,water,0.006296698361555064,0.006683817185353283,0.004985576447506997,0.004870381736716601,0.09604272226583649,0.098249331736255,0.001868453470809448,9.367506770274758e-16,False,False,False,0.0,0.9973576077609182,0.0,0.0026423922390818033,0.0,-0.0026423922390818033,0.0,0.0026423922390818033
2985,85,29,True,0,11,766,0.0022,0.1532,0.033892929292929294,0.6854306675368413,0,0,0,0,1,False,0.9983619069729326,0.00875993159519048,water,0.006484949043945069,0.0063976572938493756,0.005040112243757996,0.004921361056405023,0.0809340669447782,0.08761453104299192,0.002151677211277415,3.969047313034935e-15,False,False,False,0.0,0.9964889434439393,0.0,0.0035110565560606544,-0.0016380930270674169,-0.0018729635289932434,0.0,0.0035110565560606544
2986,86,29,True,0,11,806,0.0022,0.1612,0.03981616161616161,0.7463322584479382,0,0,0,0,1,False,0.9608934083692532,0.11909042158140143,water,0.007227057421548478,0.006645234251971376,0.010280352180214322,0.0057601038760159325,0.18373368488228323,0.09085126369229905,0.01493159128445893,2.0192181260370035e-15,False,False,False,0.0,0.9820098672715469,0.0,0.017990132728453123,0.0,0.021116458902293744,0.0,-0.021116458902293696
2987,87,29,True,0,20,820,0.004,0.164,0.04316868686868688,0.7847827470070937,0,0,0,0,1,False,0.9297098472469891,0.21777372574525164,water,0.006043721047712582,0.006963582729858051,0.016008664817757343,0.006466716149555131,0.2790227359558444,0.09665231898756818,0.035593861931457596,2.1094237467877974e-15,False,False,False,0.0008651357601949239,0.9731269780352181,0.0,0.026007886204586994,-0.02777283466245369,0.04341713078822895,-0.04165218233036236,0.026007886204586994
2988,88,29,True,0,5,791,0.001,0.1582,0.039207070707070704,0.7428815517967855,0,0,0,0,1,False,0.9501697205835841,0.14858644167767954,water,0.005946582729084506,0.00551892316946724,0.011364304165191057,0.006322265360730785,0.21695045829478668,0.10140215940197324,0.027805012078393133,5.412337245047638e-15,False,False,False,0.004310070532987265,0.9815174897461212,0.0,0.01417243972089155,-0.04365136336994608,0.03134776916253712,-0.0018688455134826297,0.01417243972089155
2989,89,29,True,0,44,792,0.0088,0.1584,0.04037070707070707,0.7460388997900846,0,0,0,0,1,False,0.9482073694097651,0.162640481977846,water,0.006232668276601429,0.007369030240930769,0.013017636680467914,0.005215830048495911,0.21522193261639982,0.08369411187478053,0.020588064478058665,5.315192730392937e-15,False,False,False,0.0,0.9803881950148969,0.0,0.019611804985103065,-0.0076623261018684595,0.0321808256051318,0.0,-0.024518499503263305
2990,90,29,True,0,34,752,0.0068,0.1504,0.03308585858585859,0.6679019987992251,0,0,0,0,1,False,1.0,-0.0,water,0.006634022641674986,0.0066558291476215125,0.005178778382412744,0.0051015667233555734,0.10117504413398551,0.10323849491510109,0.001562290820196943,5.290906601729262e-15,False,False,False,0.0,0.9977905871337065,0.0,0.002209412866293503,0.0,-0.002209412866293503,0.0,0.002209412866293503
2991,91,29,True,0,18,737,0.0036,0.1474,0.029982828282828285,0.6340757368012121,0,0,0,0,1,False,1.0,-0.0,water,0.006138620909183647,0.0058981985435271065,0.004213105764693372,0.004213105764693372,0.09321234896418606,0.09321234896418606,0.0,-0.0,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2992,92,29,True,0,11,732,0.0022,0.1464,0.030348484848484847,0.6357183338554898,0,0,0,0,1,False,1.0,-0.0,water,0.00658014106309708,0.006487317790918273,0.006205536182830029,0.006205536182830029,0.13732009793811722,0.13732009793811722,0.0,-0.0,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2993,93,29,True,0,2,751,0.0004,0.1502,0.031108080808080807,0.6514381935379595,0,0,0,0,1,False,1.0,-0.0,water,0.007072315110742806,0.005881995820274592,0.004846571893475608,0.004846571893475608,0.10349496334297986,0.10349496334297986,0.0,-0.0,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2994,94,29,True,0,5,762,0.001,0.1524,0.03278787878787878,0.6722284730655196,0,0,0,0,1,False,1.0,-0.0,water,0.007435134885745569,0.005668919286174356,0.005674463551421442,0.005656342293682201,0.10950782993399923,0.11129108264104479,0.0007945864585077319,4.246603069191224e-15,False,False,False,0.0,0.9988762850539004,0.0,0.001123714946099641,0.0,-0.001123714946099641,0.0,0.001123714946099641
2995,95,29,True,0,2,751,0.0004,0.1502,0.034472727272727266,0.6800389400615232,0,0,0,0,1,False,0.9925397186349514,0.03172057323593087,water,0.005786225907827157,0.005236398331305015,0.004247040272032713,0.004170867208565344,0.08466173927159668,0.07933166385908062,0.0014041689873595129,1.904726376622534e-15,False,False,False,0.0,0.9945255134607389,0.0,0.005474486539261136,0.0,0.0019857948257875346,0.0,-0.0019857948257875017
2996,96,29,True,0,3,759,0.0006,0.1518,0.03413737373737374,0.6806277690485454,0,0,0,0,1,False,0.9941738606889943,0.025814831718793806,water,0.006144065304140119,0.00541374906625618,0.004368288835243467,0.004150189145575719,0.07493306645386229,0.07642282444771153,0.003778082989668147,2.9559688030644793e-15,False,False,False,0.0,0.9953291198597733,0.0,0.0046708801402265965,-0.0058261393110057725,0.0011552591707790771,0.0,0.0046708801402265965
2997,97,29,True,0,25,772,0.005,0.1544,0.03772727272727273,0.712889612773254,0,0,0,0,1,False,0.9570960515533127,0.14325902969798218,water,0.006861157859974302,0.006167018074180755,0.00947094983880043,0.0046368260641414215,0.18461781096126542,0.08181232874368785,0.021088494562969903,2.5951463200613034e-15,False,False,False,0.002953311821305927,0.9851506056899348,0.0,0.011896082488759289,-0.031323395130215155,0.028054554136622167,0.0,0.003268840993593033
2998,98,29,True,0,18,772,0.0036,0.1544,0.03762525252525253,0.7156109837055326,0,0,0,0,1,False,0.9706034686145922,0.09567820303860611,water,0.006364307523714599,0.008177459682837592,0.009286132637029829,0.00643041124312381,0.17564881664165719,0.11922237773297767,0.011747705047778799,3.698430450782553e-15,False,False,False,0.0,0.9872172324199199,0.0,0.012782767580080123,0.0,0.01661376380532764,0.0,-0.016613763805327652
2999,99,29,True,0,5,758,0.001,0.1516,0.032536363636363634,0.6667988302329271,0,0,0,0,1,False,1.0,-0.0,water,0.006229573801119119,0.006595707377933677,0.004289912042650558,0.004284322365916902,0.0805129259732432,0.08170874062822464,0.0003838907202413039,9.43689570931383e-16,False,False,False,0.0,0.9994570965369656,0.0,0.0005429034630344276,0.0,-0.0005429034630344276,0.0,0.0005429034630344276
3000,0,30,True,0,37,830,0.0074,0.166,0.049536363636363635,0.8466569317025641,0,0,0,0,1,False,0.8859684451775574,0.2559789222261547,water,0.007343806041793799,0.007426163326203346,0.029686251243251128,0.006744965749013993,0.31295948465171286,0.09755649247737365,0.05069467068032687,2.42861286636753e-15,False,False,False,0.0,0.9576615359937133,0.0,0.042338464006286713,0.0,0.07169309081615594,0.0,-0.07169309081615598
3001,1,30,True,0,48,861,0.0096,0.1722,0.055109090909090906,0.913540278258162,0,0,0,0,1,False,0.8515183135260986,0.3250853309830544,water,0.005845989201460234,0.007160618448269473,0.03675862109429384,0.006975677379999407,0.32904094111285387,0.08956798537970644,0.0627405700703251,2.55351295663786e-15,False,False,False,0.0,0.9438930825680394,0.0,0.05610691743196061,-0.007808551828523688,0.09237476904194075,0.0,-0.08456621721341717
3002,2,30,True,0,1,860,0.0002,0.172,0.05087979797979798,0.8787102138930672,0,0,0,0,1,False,0.8876022426415531,0.3050018940094748,water,0.007286503153442544,0.009879957813877365,0.024028988962273574,0.00859104377175542,0.3130465124880756,0.11514226893363676,0.041424938540980304,4.2049697057677804e-15,False,False,False,0.0,0.9551358582577378,0.0,0.044864141742262165,-0.03715194260630136,0.06753361561618476,0.0,-0.030381673009883398
3003,3,30,True,0,1,795,0.0002,0.159,0.038200000000000005,0.7343705331779047,0,0,0,0,1,False,0.9662783316688449,0.1161581326786025,water,0.006573684912842513,0.00833720375500785,0.008520825365832868,0.005927838282361488,0.16027567313027732,0.09465271174132898,0.018135756331560334,4.871103520542874e-15,False,False,False,0.0,0.9858195658930045,0.0,0.014180434106995543,-0.029042784587038628,0.019541234224159543,0.0,0.009501550362879226
3004,4,30,True,0,7,777,0.0014,0.1554,0.03951818181818182,0.7356483127147102,0,0,0,0,1,False,0.9465652725804463,0.17702890173527655,water,0.00789211875617305,0.006912110901230122,0.012778888170257512,0.006218624607314165,0.2257452445789703,0.1107509273543339,0.02226951597057849,3.191891195797325e-15,False,False,False,0.0,0.9819849791679348,0.0,0.018015020832065187,-0.02484749800820487,0.0354197065874885,0.0,-0.010572208579283718
3005,5,30,True,0,6,781,0.0012,0.1562,0.03826060606060606,0.7237432693987559,0,0,0,0,1,False,0.9624119853526456,0.11936175693429886,water,0.005997452450619004,0.005854585372285873,0.010319520283306618,0.004644982879387814,0.19790245302452772,0.07762977734757852,0.022497941227551246,4.829470157119431e-15,False,False,False,0.0,0.9849175609395551,0.0,0.015082439060444874,0.0,0.022505575586909465,-0.03640112808825609,0.013895552501346555
3006,6,30,True,0,43,791,0.0086,0.1582,0.04024141414141414,0.7428795595518832,0,0,0,0,1,False,0.9493692262985491,0.16037705066078994,water,0.006491714640552134,0.00511847640996516,0.01242230671509617,0.004914166816751741,0.2059990987872297,0.07981995651504793,0.01971989555687819,1.7763568394002505e-15,False,False,False,0.0,0.9803612681413248,0.0,0.01963873185867515,-0.007921816781011132,0.03099204184277571,0.0,-0.023070225061764503
3007,7,30,True,0,13,801,0.0026,0.1602,0.04071212121212121,0.7577367088903638,0,0,0,0,1,False,0.9492298098364893,0.16891725968885496,water,0.005934842792724921,0.005470230262756334,0.011524823803078543,0.0057194406228009,0.20544971328851463,0.08653959851230865,0.018695148137632442,1.5126788710517758e-15,False,False,False,0.0,0.979483884867834,0.0,0.020516115132166002,-0.018667565128100964,0.030254075031344696,0.0,-0.011586509903243572
3008,8,30,True,0,29,820,0.0058,0.164,0.04256969696969697,0.7786102490977111,0,0,0,0,1,False,0.9437322908536749,0.1562236929300649,water,0.00682792155934094,0.006410137109239884,0.01437397614051525,0.006610853018228839,0.22926193821624843,0.100126866015555,0.022381415397709308,8.229528170033973e-15,False,False,False,0.0,0.9753843920542214,0.0,0.02461560794577855,0.0,0.03165210120054651,0.0,-0.03165210120054653
3009,9,30,True,0,8,816,0.0016,0.1632,0.0464020202020202,0.8109225857010026,0,0,0,0,1,False,0.9053031882222062,0.2454986253265763,water,0.007355151691859003,0.0067867059919847934,0.023960551659598,0.006312622512905614,0.2940104396325205,0.09526035538927059,0.040056371262645434,8.243405957841787e-15,False,False,False,0.0,0.9654667789762981,0.0,0.03453322102370188,-0.007849329968495543,0.060163590754091834,0.0,-0.052314260785596325
3010,10,30,True,0,48,805,0.0096,0.161,0.04313737373737374,0.7778649240067327,0,0,0,0,1,False,0.9289181697373768,0.20281834365251908,water,0.00724732311323928,0.00900168605188801,0.017943399639324818,0.006278283559276459,0.29921362496865933,0.10053646171180967,0.041229861258076816,4.6074255521944e-15,False,False,False,0.0,0.9731140306485542,0.0,0.026885969351445826,-0.0063607278347462765,0.04419586091117733,-0.06413992942273089,0.026304796346299758
3011,11,30,True,0,4,752,0.0008,0.1504,0.033295959595959594,0.6680530218478171,0,0,0,0,1,False,0.9899212515214921,0.04065736848167325,water,0.006137735321093187,0.007406335731228564,0.0045571968283922,0.004231965889105496,0.09351046830403084,0.08359945883771318,0.004590504974314384,1.7381929229287607e-15,False,False,False,0.003037180861297285,0.9956686282335261,0.0,0.0012941909051766844,-0.007041567617210537,0.005747376712033958,0.0,0.0012941909051766844
3012,12,30,True,0,4,742,0.0008,0.1484,0.03228181818181818,0.6514197110926258,0,0,0,0,1,False,1.0,-0.0,water,0.00637966320146311,0.006455502656734721,0.004746409399911194,0.004740683022299339,0.1012594109501604,0.10157529505429527,0.00040871742079877767,4.77569372936415e-15,False,False,False,0.0,0.9994219862803282,0.0,0.000578013719671755,0.0,-0.0005780137196718105,0.0,0.000578013719671755
3013,13,30,True,0,18,757,0.0036,0.1514,0.03440808080808081,0.6785110168597117,0,0,0,0,1,False,0.9880606691067725,0.04669581172392873,water,0.007666296535101063,0.007413972577586844,0.006401401325661689,0.005879996467968505,0.13299385445751727,0.11916770037335203,0.004437394364369872,2.84147705365001e-15,False,False,False,0.0,0.9943360923984623,0.0,0.005663907601537677,0.0,0.006275423291689841,0.0,-0.006275423291689784
3014,14,30,True,0,34,747,0.0068,0.1494,0.03383232323232323,0.6681759648475841,0,0,0,0,1,False,0.9942553695105782,0.025512229709721796,water,0.007035951633191869,0.006037577387754069,0.004040648233629077,0.0040040162455101825,0.08379101125330553,0.08142303043347854,0.0009519207735239647,5.401928904191777e-15,False,False,False,0.0,0.9956015887788006,0.0,0.004398411221199439,0.0,0.001346219268222315,0.0,-0.0013462192682222414
3015,15,30,True,0,20,761,0.004,0.1522,0.03575757575757576,0.6955588832011277,0,0,0,0,1,False,0.9767042669891686,0.0836106963117774,water,0.005363217557036312,0.006170882127081627,0.006197362700323281,0.00445906140957908,0.12308508324067767,0.08096043595320448,0.01316330998893458,6.480926906249351e-15,False,False,False,0.0011615058388217416,0.9906390456197904,0.0,0.008199448541387934,-0.02072940889666392,0.013934778630621869,-0.001404818275345851,0.008199448541387934
3016,16,30,True,0,57,788,0.0114,0.1576,0.04157070707070708,0.7536319791516282,0,0,0,0,1,False,0.9336101657419246,0.19200943279268745,water,0.006099718362561018,0.007186297683619098,0.01731016250215489,0.0053183384738360075,0.2505361195124522,0.08942455162404056,0.028512294970781605,4.371503159461554e-15,False,False,False,0.0,0.9769086786994137,0.0,0.023091321300586276,-0.006822557225224763,0.0432985129574891,0.0,-0.036475955732264434
3017,17,30,True,0,43,781,0.0086,0.1562,0.04133232323232324,0.7476380675166293,0,0,0,0,1,False,0.9291880609604444,0.19492344479083706,water,0.006559252615336207,0.0064135487425119675,0.019333201375215374,0.004916452790315764,0.2612293326902117,0.08523750017455248,0.03253330986118742,5.2388648974499574e-15,False,False,False,0.0,0.9769299733871908,0.0,0.02307002661280927,-0.003687674779827099,0.04774191242674641,0.0,-0.044054237646919306
3018,18,30,True,0,1,790,0.0002,0.158,0.04133333333333334,0.7559986243373727,0,0,0,0,1,False,0.9307196357315095,0.21709188511733066,water,0.0062220616584899935,0.0063447288904671965,0.014752252835776093,0.005549085394795531,0.2520854043110209,0.08874417421186513,0.03020607550031174,8.257283745649602e-16,False,False,False,0.004145604352705557,0.975907611074672,0.0,0.019946784572622448,-0.03983245086817552,0.045187975343162545,-0.0008461086756596987,-0.004509415799327277
3019,19,30,True,0,11,791,0.0022,0.1582,0.04297474747474748,0.7723535718827226,0,0,0,0,1,False,0.9325306534081618,0.17820399034342668,water,0.006247805768674062,0.007485534872006343,0.018026575578484028,0.006461003218171023,0.25756957766158095,0.10595486818267129,0.029510263006055245,1.6237011735142914e-15,False,False,False,0.0,0.9742644675805221,0.0,0.025735532419477902,0.0,0.04173381417236033,0.0,-0.04173381417236037
3020,20,30,True,0,15,791,0.003,0.1582,0.04155252525252525,0.7528470495392806,0,0,0,0,1,False,0.9272845791971754,0.24491949877810426,water,0.005749434754825903,0.0060268015162202775,0.016770324342597988,0.00506880459728992,0.27023677827632553,0.08399028747937905,0.02924935197190851,2.3175905639050143e-15,False,False,False,0.0024099331340460273,0.9757899328420963,0.0,0.021800134023857776,-0.026304176819547796,0.04850535364492081,-0.019192967127185254,-0.00300820969818779
3021,21,30,True,0,5,787,0.001,0.1574,0.042021212121212126,0.7588643884120535,0,0,0,0,1,False,0.9227910599056902,0.2226283384931703,water,0.005959779724031278,0.006575001696051691,0.019334009554652795,0.005824657606040935,0.312367780702082,0.09967847895310099,0.042609870472296994,6.342149028171207e-15,False,False,False,0.0028501412005773052,0.9739428437795605,0.0,0.02320701501986222,-0.011268801030453822,0.051151783873870316,-0.06308999786327864,0.02320701501986222
3022,22,30,True,0,43,777,0.0086,0.1554,0.03924444444444445,0.7287017496891304,0,0,0,0,1,False,0.9469183812075436,0.183773526791488,water,0.006310658464566926,0.0060561729091030934,0.012484605339956968,0.004443505593361354,0.21476340922430742,0.07560899227990849,0.021301465146762153,2.366162821232365e-15,False,False,False,0.0,0.9824827967266554,0.0,0.017517203273344606,-0.019987750593045746,0.035564415519111825,-0.0039571707919740014,-0.011619494134091895
3023,23,30,True,0,45,777,0.009,0.1554,0.04110202020202021,0.7418338088817468,0,0,0,0,1,False,0.9281454424069773,0.18640334641166525,water,0.007988543078235264,0.0069514121235918535,0.02076658552311866,0.005910985376711695,0.27312119868259843,0.10837917881534184,0.0349087930730602,5.585809592645319e-15,False,False,False,0.0,0.9775139310169749,0.0,0.02248606898302502,0.0,0.04936848860999765,0.0,-0.04936848860999772
3024,24,30,True,0,7,782,0.0014,0.1564,0.04016161616161616,0.7409249354691743,0,0,0,0,1,False,0.9412435145997291,0.1972712702202474,water,0.006584348185328674,0.006792610103627885,0.013634942571860589,0.005068348341793727,0.24673696499361908,0.08416709971337397,0.02806407902123065,9.159339953157541e-16,False,False,False,0.002369883074298418,0.9793662772007228,0.0,0.018263839724978803,-0.023125424646378526,0.038122762600993676,-0.03040914429941719,0.015411806344802116
